iter	Passed	Remaining
1649	33984	27805
1650	34005	27784
1651	34025	27764
1652	34046	27743
1653	34067	27723
1654	34094	27707
1655	34113	27686
1656	34134	27666
1657	34155	27645
1658	34175	27625
1659	34196	27604
1660	34215	27582
1661	34235	27561
1662	34255	27540
1663	34276	27519
1664	34294	27497
1665	34316	27477
1666	34336	27456
1667	34356	27435
1668	34376	27414
1669	34397	27394
1670	34417	27373
1671	34437	27352
1672	34458	27331
1673	34478	27311
1674	34499	27290
1675	34518	27268
1676	34540	27249
1677	34560	27228
1678	34580	27207
1679	34598	27184
1680	34618	27163
1681	34637	27141
1682	34658	27121
1683	34678	27100
1684	34699	27080
1685	34719	27059
1686	34740	27038
1687	34760	27017
1688	34781	26997
1689	34801	26975
1690	34821	26954
1691	34841	26934
1692	34861	26912
1693	34879	26890
1694	34900	26869
1695	34919	26848
1696	34939	26827
1697	34959	26806
1698	34980	26786
1699	35000	26764
1700	35018	26742
1701	35038	26721
1702	35058	26700
1703	35080	26680
1704	35099	26658
1705	35118	26637
1706	35139	26616
1707	35158	26595
1708	35179	26575
1709	35199	26554
1710	35219	26533
1711	35239	26511
1712	35258	26490
1713	35279	26469
1714	35300	26449
1715	35320	26428
1716	35341	26408
1717	35360	26386
1718	35380	26365
1719	35400	26344
1720	35421	26323
1721	35440	26302
1722	35459	26281
1723	35479	26259
1724	35500	26239
1725	35519	26217
1726	35539	26196
1727	35559	26175
1728	35580	26155
1729	35601	26135
1730	35621	26114
1731	35640	26092
1732	35659	26070
1733	35680	26050
1734	35699	26029
1735	35720	26008
1736	35739	25987
1737	35759	25965
1738	35779	25944
1739	35799	25923
1740	35819	25902
1741	35841	25883
1742	35862	25862
1743	35882	25842
1744	35903	25821
1745	35923	25801
1746	35943	25779
1747	35962	25758
1748	35982	25737
1749	36003	25716
1750	36021	25694
1751	36041	25673
1752	36061	25652
1753	36080	25631
1754	36104	25612
1755	36125	25592
1756	36145	25571
1757	36164	25549
1758	36185	25529
1759	36205	25508
1760	36223	25486
1761	36243	25465
1762	36265	25445
1763	36285	25424
1764	36304	25403
1765	36323	25381
1766	36342	25359
1767	36361	25338
1768	36382	25317
1769	36401	25296
1770	36423	25276
1771	36444	25256
1772	36465	25235
1773	36486	25215
1774	36506	25194
1775	36526	25173
1776	36546	25152
1777	36566	25131
1778	36586	25110
1779	36606	25089
1780	36626	25068
1781	36648	25049
1782	36668	25028
1783	36689	25007
1784	36708	24986
1785	36728	24965
1786	36753	24948
1787	36772	24926
1788	36792	24905
1789	36811	24883
1790	36832	24863
1791	36852	24842
1792	36872	24821
1793	36892	24800
1794	36911	24779
1795	36931	24758
1796	36951	24736
1797	36970	24715
1798	36991	24695
1799	37012	24675
1800	37032	24654
1801	37053	24633
1802	37084	24620
1803	37113	24605
1804	37134	24584
1805	37158	24566
1806	37183	24548
1807	37203	24528
1808	37223	24506
1809	37247	24488
1810	37280	24476
1811	37311	24462
1812	37337	24445
1813	37359	24425
1814	37380	24405
1815	37407	24388
1816	37428	24368
1817	37448	24347
1818	37469	24327
1819	37489	24306
1820	37510	24285
1821	37530	24265
1822	37550	24244
1823	37570	24223
1824	37589	24201
1825	37609	24180
1826	37633	24162
1827	37659	24145
1828	37681	24125
1829	37707	24108
1830	37732	24090
1831	37757	24072
1832	37782	24054
1833	37804	24034
1834	37828	24016
1835	37855	23999
1836	37881	23982
1837	37900	23961
1838	37920	23939
1839	37939	23918
1840	37959	23897
1841	37978	23875
1842	37997	23853
1843	38015	23831
1844	38035	23811
1845	38054	23789
1846	38074	23768
1847	38094	23747
1848	38115	23726
1849	38135	23706
1850	38156	23685
1851	38178	23665
1852	38200	23645
1853	38222	23626
1854	38243	23605
1855	38263	23584
1856	38284	23564
1857	38304	23543
1858	38323	23521
1859	38342	23500
1860	38362	23479
1861	38382	23457
1862	38402	23437
1863	38422	23416
1864	38442	23395
1865	38462	23374
1866	38484	23354
1867	38505	23333
1868	38524	23312
1869	38548	23293
1870	38569	23273
1871	38589	23252
1872	38609	23231
1873	38629	23210
1874	38650	23190
1875	38671	23169
1876	38692	23149
1877	38724	23135
1878	38752	23119
1879	38778	23102
1880	38798	23081
1881	38819	23060
1882	38840	23040
1883	38861	23019
1884	38882	22999
1885	38902	22978
1886	38923	22957
1887	38944	22937
1888	38965	22917
1889	38986	22896
1890	39007	22876
1891	39027	22855
1892	39048	22834
1893	39068	22814
1894	39088	22793
1895	39109	22772
1896	39130	22752
1897	39150	22731
1898	39170	22710
1899	39190	22689
1900	39210	22667
1901	39231	22647
1902	39253	22627
1903	39273	22607
1904	39293	22585
1905	39312	22564
1906	39333	22544
1907	39354	22523
1908	39374	22502
1909	39394	22481
1910	39413	22460
1911	39433	22439
1912	39454	22418
1913	39475	22398
1914	39494	22376
1915	39513	22355
1916	39533	22334
1917	39553	22313
1918	39574	22292
1919	39594	22272
1920	39615	22251
1921	39635	22230
1922	39655	22209
1923	39674	22188
1924	39695	22167
1925	39716	22147
1926	39736	22126
1927	39762	22108
1928	39787	22090
1929	39810	22071
1930	39831	22050
1931	39850	22028
1932	39868	22007
1933	39887	21985
1934	39906	21964
1935	39925	21942
1936	39944	21920
1937	39962	21898
1938	39981	21877
1939	40000	21856
1940	40022	21835
1941	40041	21814
1942	40062	21793
1943	40082	21773
1944	40101	21751
1945	40121	21730
1946	40142	21710
1947	40162	21689
1948	40183	21668
1949	40203	21648
1950	40224	21627
1951	40244	21606
1952	40263	21585
1953	40286	21565
1954	40307	21545
1955	40328	21524
1956	40349	21504
1957	40369	21483
1958	40388	21462
1959	40409	21441
1960	40429	21421
1961	40450	21400
1962	40470	21379
1963	40490	21358
1964	40510	21337
1965	40530	21316
1966	40549	21295
1967	40569	21274
1968	40588	21252
1969	40608	21232
1970	40629	21211
1971	40649	21190
1972	40669	21169
1973	40689	21148
1974	40710	21128
1975	40730	21107
1976	40750	21086
1977	40769	21064
1978	40789	21043
1979	40808	21022
1980	40829	21001
1981	40849	20981
1982	40870	20960
1983	40889	20939
1984	40909	20918
1985	40929	20897
1986	40949	20876
1987	40969	20855
1988	40993	20836
1989	41018	20818
1990	41042	20799
1991	41070	20782
1992	41095	20764
1993	41114	20742
1994	41136	20722
1995	41158	20703
1996	41182	20684
1997	41207	20665
1998	41229	20645
1999	41252	20626
2000	41274	20606
2001	41293	20584
2002	41311	20563
2003	41332	20542
2004	41353	20522
2005	41372	20500
2006	41391	20479
2007	41409	20457
2008	41429	20436
2009	41448	20414
2010	41467	20393
2011	41488	20373
2012	41509	20352
2013	41529	20331
2014	41549	20310
2015	41568	20289
2016	41588	20268
2017	41607	20247
2018	41626	20225
2019	41645	20204
2020	41665	20183
2021	41686	20162
2022	41705	20141
2023	41725	20120
2024	41745	20099
2025	41766	20079
2026	41785	20058
2027	41805	20036
2028	41825	20016
2029	41845	19995
2030	41866	19974
2031	41886	19953
2032	41906	19932
2033	41927	19912
2034	41948	19892
2035	41969	19871
2036	41988	19850
2037	42007	19828
2038	42028	19808
2039	42048	19787
2040	42067	19766
2041	42087	19745
2042	42107	19724
2043	42127	19703
2044	42146	19682
2045	42166	19661
2046	42187	19640
2047	42207	19619
2048	42226	19598
2049	42246	19577
2050	42267	19557
2051	42287	19536
2052	42306	19514
2053	42327	19494
2054	42347	19473
2055	42368	19453
2056	42388	19432
2057	42410	19412
2058	42429	19391
2059	42450	19370
2060	42471	19350
2061	42491	19329
2062	42511	19308
2063	42531	19287
2064	42556	19268
2065	42578	19249
2066	42601	19229
2067	42625	19210
2068	42652	19192
2069	42676	19173
2070	42699	19154
2071	42722	19134
2072	42747	19115
2073	42771	19096
2074	42795	19077
2075	42816	19056
2076	42837	19036
2077	42855	19014
2078	42875	18993
2079	42893	18972
2080	42911	18950
2081	42930	18929
2082	42949	18907
2083	42967	18886
2084	42986	18864
2085	43005	18843
2086	43025	18822
2087	43045	18801
2088	43065	18780
2089	43085	18759
2090	43105	18738
2091	43124	18717
2092	43143	18696
2093	43164	18675
2094	43183	18654
2095	43203	18633
2096	43223	18612
2097	43243	18591
2098	43263	18570
2099	43284	18550
2100	43303	18529
2101	43323	18508
2102	43344	18487
2103	43363	18466
2104	43384	18446
2105	43404	18425
2106	43426	18405
2107	43446	18384
2108	43468	18364
2109	43488	18343
2110	43509	18323
2111	43529	18301
2112	43550	18281
2113	43570	18260
2114	43590	18239
2115	43609	18218
2116	43629	18197
2117	43648	18176
2118	43668	18155
2119	43688	18134
2120	43707	18113
2121	43727	18092
2122	43747	18072
2123	43767	18050
2124	43787	18030
2125	43808	18009
2126	43827	17988
2127	43879	17980
2128	43911	17964
2129	43931	17944
2130	43953	17923
2131	43972	17902
2132	43993	17881
2133	44013	17861
2134	44034	17840
2135	44056	17820
2136	44077	17800
2137	44121	17788
2138	44157	17774
2139	44176	17753
2140	44196	17732
2141	44216	17711
2142	44236	17690
2143	44255	17669
2144	44275	17648
2145	44296	17627
2146	44316	17606
2147	44335	17585
2148	44354	17564
2149	44392	17550
2150	44413	17529
2151	44435	17509
2152	44454	17488
2153	44475	17468
2154	44498	17448
2155	44521	17428
2156	44541	17407
2157	44561	17386
2158	44580	17365
2159	44600	17344
2160	44620	17323
2161	44640	17302
2162	44661	17282
2163	44682	17261
2164	44703	17241
2165	44735	17224
2166	44765	17207
2167	44786	17187
2168	44808	17167
2169	44828	17146
2170	44849	17125
2171	44868	17104
2172	44889	17083
2173	44910	17063
2174	44930	17042
2175	44950	17021
2176	44969	17000
2177	44989	16979
2178	45007	16957
2179	45028	16937
2180	45048	16916
2181	45068	16895
2182	45088	16874
2183	45108	16853
2184	45129	16833
2185	45150	16812
2186	45174	16793
2187	45199	16774
2188	45220	16753
2189	45240	16732
2190	45260	16711
2191	45281	16691
2192	45301	16670
2193	45319	16648
2194	45341	16628
2195	45368	16610
2196	45391	16590
2197	45415	16571
2198	45443	16553
2199	45472	16535
2200	45499	16516
2201	45528	16499
2202	45555	16480
2203	45578	16461
2204	45598	16440
2205	45618	16419
2206	45639	16398
2207	45659	16377
2208	45678	16356
2209	45699	16335
2210	45719	16315
2211	45739	16294
2212	45759	16273
2213	45779	16252
2214	45798	16231
2215	45819	16210
2216	45839	16189
2217	45858	16168
2218	45878	16147
2219	45897	16126
2220	45918	16105
2221	45937	16084
2222	45957	16063
2223	45977	16042
2224	45997	16021
2225	46018	16000
2226	46037	15979
2227	46056	15958
2228	46076	15937
2229	46095	15916
2230	46116	15895
2231	46135	15874
2232	46155	15853
2233	46174	15832
2234	46194	15811
2235	46215	15790
2236	46234	15769
2237	46255	15749
2238	46286	15732
2239	46312	15713
2240	46335	15693
2241	46356	15672
2242	46376	15651
2243	46397	15631
2244	46416	15609
2245	46436	15589
2246	46455	15567
2247	46475	15546
2248	46495	15525
2249	46514	15504
2250	46533	15483
2251	46553	15462
2252	46574	15442
2253	46595	15421
2254	46616	15401
2255	46637	15380
2256	46657	15359
2257	46677	15338
2258	46697	15317
2259	46717	15296
2260	46737	15275
2261	46757	15255
2262	46776	15233
2263	46797	15213
2264	46815	15191
2265	46834	15170
2266	46853	15149
2267	46873	15128
2268	46892	15107
2269	46911	15086
2270	46930	15064
2271	46950	15043
2272	46973	15024
2273	46994	15003
2274	47014	14982
2275	47034	14961
2276	47055	14941
2277	47074	14920
2278	47093	14898
2279	47113	14878
2280	47133	14856
2281	47153	14836
2282	47173	14815
2283	47192	14793
2284	47212	14773
2285	47231	14752
2286	47250	14730
2287	47271	14710
2288	47292	14689
2289	47312	14669
2290	47332	14648
2291	47353	14627
2292	47373	14606
2293	47393	14585
2294	47413	14564
2295	47433	14544
2296	47453	14523
2297	47473	14502
2298	47494	14481
2299	47514	14460
2300	47534	14440
2301	47552	14418
2302	47573	14398
2303	47593	14377
2304	47614	14356
2305	47634	14335
2306	47654	14315
2307	47676	14294
2308	47695	14273
2309	47716	14252
2310	47735	14231
2311	47756	14211
2312	47776	14190
2313	47796	14169
2314	47816	14148
2315	47836	14127
2316	47856	14107
2317	47876	14086
2318	47897	14065
2319	47917	14044
2320	47938	14024
2321	47958	14003
2322	47978	13982
2323	47998	13961
2324	48018	13940
2325	48039	13920
2326	48059	13899
2327	48080	13879
2328	48099	13857
2329	48118	13836
2330	48138	13815
2331	48158	13794
2332	48178	13774
2333	48199	13753
2334	48219	13732
2335	48239	13711
2336	48258	13690
2337	48279	13670
2338	48298	13649
2339	48318	13628
2340	48338	13607
2341	48359	13586
2342	48379	13566
2343	48403	13546
2344	48426	13526
2345	48447	13505
2346	48470	13485
2347	48495	13466
2348	48518	13446
2349	48541	13426
2350	48564	13406
2351	48590	13387
2352	48623	13370
2353	48657	13352
2354	48691	13335
2355	48717	13316
2356	48741	13296
2357	48760	13275
2358	48778	13254
2359	48797	13233
2360	48816	13211
2361	48835	13190
2362	48853	13169
2363	48873	13148
2364	48892	13127
2365	48911	13106
2366	48931	13085
2367	48950	13064
2368	48970	13043
2369	48990	13022
2370	49009	13001
2371	49029	12980
2372	49048	12959
2373	49068	12938
2374	49088	12917
2375	49107	12897
2376	49126	12875
2377	49146	12854
2378	49166	12834
2379	49186	12813
2380	49206	12792
2381	49226	12771
2382	49245	12750
2383	49265	12729
2384	49284	12708
2385	49304	12687
2386	49325	12667
2387	49344	12646
2388	49363	12624
2389	49383	12604
2390	49403	12583
2391	49423	12562
2392	49443	12541
2393	49464	12521
2394	49483	12500
2395	49503	12479
2396	49522	12458
2397	49542	12437
2398	49562	12416
2399	49582	12395
2400	49602	12374
2401	49621	12353
2402	49641	12333
2403	49661	12312
2404	49681	12291
2405	49702	12270
2406	49723	12250
2407	49744	12229
2408	49766	12209
2409	49788	12188
2410	49808	12168
2411	49828	12147
2412	49848	12126
2413	49870	12106
2414	49891	12085
2415	49911	12064
2416	49931	12043
2417	49951	12023
2418	49971	12002
2419	49990	11981
2420	50010	11960
2421	50030	11939
2422	50051	11918
2423	50071	11898
2424	50091	11877
2425	50110	11856
2426	50132	11835
2427	50153	11815
2428	50171	11794
2429	50191	11773
2430	50211	11752
2431	50231	11731
2432	50251	11710
2433	50271	11690
2434	50291	11669
2435	50310	11648
2436	50330	11627
2437	50351	11606
2438	50371	11586
2439	50392	11565
2440	50412	11544
2441	50436	11524
2442	50462	11505
2443	50489	11486
2444	50510	11465
2445	50531	11444
2446	50550	11424
2447	50570	11403
2448	50590	11382
2449	50611	11361
2450	50632	11341
2451	50654	11320
2452	50678	11300
2453	50700	11280
2454	50724	11260
2455	50745	11239
2456	50767	11219
2457	50788	11199
2458	50808	11178
2459	50828	11157
2460	50847	11136
2461	50867	11115
2462	50887	11094
2463	50906	11073
2464	50927	11053
2465	50947	11032
2466	50968	11011
2467	50989	10991
2468	51009	10970
2469	51030	10949
2470	51050	10928
2471	51070	10908
2472	51092	10887
2473	51112	10867
2474	51132	10846
2475	51152	10825
2476	51172	10804
2477	51192	10783
2478	51213	10763
2479	51233	10742
2480	51254	10721
2481	51273	10700
2482	51292	10679
2483	51312	10659
2484	51332	10638
2485	51353	10617
2486	51373	10596
2487	51393	10576
2488	51413	10555
2489	51432	10534
2490	51453	10513
2491	51473	10493
2492	51494	10472
2493	51514	10451
2494	51534	10430
2495	51554	10410
2496	51573	10389
2497	51593	10368
2498	51614	10347
2499	51634	10326
2500	51655	10306
2501	51674	10285
2502	51695	10264
2503	51715	10243
2504	51735	10223
2505	51755	10202
2506	51775	10181
2507	51796	10161
2508	51818	10140
2509	51839	10120
2510	51859	10099
2511	51880	10078
2512	51900	10057
2513	51921	10037
2514	51941	10016
2515	51961	9995
2516	51981	9974
2517	52000	9954
2518	52020	9933
2519	52041	9912
2520	52061	9891
2521	52083	9871
2522	52105	9851
2523	52129	9831
2524	52154	9811
2525	52176	9790
2526	52197	9770
2527	52216	9749
2528	52234	9728
2529	52253	9707
2530	52272	9686
2531	52291	9665
2532	52309	9644
2533	52328	9623
2534	52346	9601
2535	52365	9581
2536	52386	9560
2537	52406	9539
2538	52427	9519
2539	52447	9498
2540	52466	9477
2541	52487	9456
2542	52506	9435
2543	52526	9415
2544	52546	9394
2545	52567	9373
2546	52587	9352
2547	52606	9332
2548	52626	9311
2549	52646	9290
2550	52666	9269
2551	52686	9248
2552	52705	9228
2553	52725	9207
2554	52744	9186
2555	52764	9165
2556	52785	9145
2557	52805	9124
2558	52825	9103
2559	52847	9083
2560	52867	9062
2561	52888	9041
2562	52908	9021
2563	52928	9000
2564	52947	8979
2565	52966	8958
2566	52986	8937
2567	53007	8917
2568	53027	8896
2569	53048	8875
2570	53069	8855
2571	53100	8836
2572	53133	8817
2573	53162	8798
2574	53183	8777
2575	53202	8756
2576	53222	8736
2577	53242	8715
2578	53262	8694
2579	53282	8673
2580	53302	8653
2581	53322	8632
2582	53342	8611
2583	53362	8590
2584	53381	8570
2585	53401	8549
2586	53421	8528
2587	53442	8507
2588	53461	8486
2589	53480	8465
2590	53500	8445
2591	53520	8424
2592	53541	8403
2593	53561	8383
2594	53581	8362
2595	53601	8341
2596	53621	8320
2597	53641	8300
2598	53662	8279
2599	53682	8258
2600	53703	8238
2601	53724	8217
2602	53744	8196
2603	53763	8176
2604	53783	8155
2605	53803	8134
2606	53824	8113
2607	53845	8093
2608	53865	8072
2609	53885	8051
2610	53906	8031
2611	53928	8010
2612	53947	7989
2613	53966	7969
2614	53986	7948
2615	54007	7927
2616	54027	7906
2617	54047	7886
2618	54068	7865
2619	54088	7844
2620	54107	7824
2621	54128	7803
2622	54148	7782
2623	54169	7762
2624	54189	7741
2625	54209	7720
2626	54228	7699
2627	54248	7678
2628	54269	7658
2629	54289	7637
2630	54308	7616
2631	54328	7596
2632	54349	7575
2633	54368	7554
2634	54387	7533
2635	54406	7512
2636	54425	7491
2637	54444	7471
2638	54464	7450
2639	54485	7429
2640	54504	7409
2641	54523	7388
2642	54545	7367
2643	54564	7346
2644	54583	7325
2645	54603	7305
2646	54624	7284
2647	54644	7263
2648	54664	7243
2649	54684	7222
2650	54705	7201
2651	54725	7181
2652	54744	7160
2653	54763	7139
2654	54783	7118
2655	54802	7097
2656	54821	7077
2657	54842	7056
2658	54862	7035
2659	54881	7014
2660	54902	6994
2661	54922	6973
2662	54943	6953
2663	54963	6932
2664	54984	6911
2665	55004	6890
2666	55023	6870
2667	55043	6849
2668	55063	6828
2669	55084	6808
2670	55103	6787
2671	55124	6766
2672	55144	6746
2673	55165	6725
2674	55186	6704
2675	55206	6684
2676	55226	6663
2677	55245	6642
2678	55265	6621
2679	55285	6601
2680	55305	6580
2681	55329	6560
2682	55350	6539
2683	55373	6519
2684	55393	6498
2685	55413	6477
2686	55432	6457
2687	55453	6436
2688	55472	6415
2689	55492	6395
2690	55514	6374
2691	55534	6353
2692	55554	6333
2693	55574	6312
2694	55596	6291
2695	55623	6272
2696	55651	6252
2697	55671	6231
2698	55693	6211
2699	55712	6190
2700	55732	6169
2701	55751	6148
2702	55772	6128
2703	55792	6107
2704	55812	6086
2705	55832	6066
2706	55851	6045
2707	55871	6024
2708	55892	6003
2709	55912	5983
2710	55932	5962
2711	55953	5941
2712	55975	5921
2713	55996	5900
2714	56017	5880
2715	56037	5859
2716	56056	5838
2717	56076	5818
2718	56095	5797
2719	56117	5776
2720	56137	5756
2721	56157	5735
2722	56178	5714
2723	56198	5694
2724	56218	5673
2725	56238	5652
2726	56258	5632
2727	56277	5611
2728	56301	5590
2729	56320	5570
2730	56340	5549
2731	56359	5528
2732	56380	5508
2733	56401	5487
2734	56422	5466
2735	56445	5446
2736	56471	5426
2737	56490	5405
2738	56510	5384
2739	56530	5364
2740	56551	5343
2741	56572	5323
2742	56593	5302
2743	56613	5281
2744	56633	5261
2745	56652	5240
2746	56672	5219
2747	56691	5198
2748	56713	5178
2749	56733	5157
2750	56753	5136
2751	56776	5116
2752	56798	5096
2753	56818	5075
2754	56837	5054
2755	56858	5033
2756	56879	5013
2757	56899	4992
2758	56931	4972
2759	56964	4953
2760	56989	4933
2761	57010	4912
2762	57030	4891
2763	57052	4871
2764	57073	4850
2765	57093	4830
2766	57112	4809
2767	57136	4788
2768	57156	4768
2769	57176	4747
2770	57198	4726
2771	57220	4706
2772	57244	4686
2773	57266	4665
2774	57285	4644
2775	57305	4624
2776	57324	4603
2777	57343	4582
2778	57363	4561
2779	57383	4541
2780	57402	4520
2781	57422	4499
2782	57442	4479
2783	57462	4458
2784	57481	4437
2785	57500	4416
2786	57521	4396
2787	57540	4375
2788	57560	4354
2789	57581	4334
2790	57600	4313
2791	57620	4292
2792	57640	4271
2793	57660	4251
2794	57679	4230
2795	57699	4209
2796	57720	4189
2797	57742	4168
2798	57764	4148
2799	57790	4127
2800	57811	4107
2801	57831	4086
2802	57852	4065
2803	57872	4045
2804	57892	4024
2805	57911	4003
2806	57931	3983
2807	57949	3962
2808	57968	3941
2809	57988	3920
2810	58009	3900
2811	58029	3879
2812	58049	3858
2813	58070	3838
2814	58096	3818
2815	58118	3797
2816	58138	3776
2817	58157	3756
2818	58177	3735
2819	58196	3714
2820	58217	3694
2821	58236	3673
2822	58255	3652
2823	58275	3631
2824	58294	3611
2825	58314	3590
2826	58333	3569
2827	58352	3549
2828	58371	3528
2829	58390	3507
2830	58410	3486
2831	58430	3466
2832	58449	3445
2833	58470	3424
2834	58499	3404
2835	58531	3384
2836	58557	3364
2837	58580	3343
2838	58604	3323
2839	58631	3303
2840	58660	3283
2841	58680	3262
2842	58700	3241
2843	58720	3220
2844	58740	3200
2845	58760	3179
2846	58782	3159
2847	58802	3138
2848	58822	3117
2849	58842	3096
2850	58861	3076
2851	58880	3055
2852	58899	3034
2853	58917	3014
2854	58937	2993
2855	58956	2972
2856	58975	2951
2857	58995	2931
2858	59015	2910
2859	59034	2889
2860	59053	2869
2861	59073	2848
2862	59093	2827
2863	59114	2807
2864	59135	2786
2865	59156	2765
2866	59177	2745
2867	59196	2724
2868	59216	2703
2869	59236	2683
2870	59256	2662
2871	59275	2641
2872	59295	2621
2873	59315	2600
2874	59339	2579
2875	59361	2559
2876	59385	2538
2877	59405	2518
2878	59426	2497
2879	59446	2476
2880	59466	2456
2881	59486	2435
2882	59506	2414
2883	59529	2394
2884	59551	2373
2885	59571	2353
2886	59589	2332
2887	59610	2311
2888	59630	2291
2889	59649	2270
2890	59669	2249
2891	59688	2229
2892	59708	2208
2893	59729	2187
2894	59750	2167
2895	59770	2146
2896	59791	2125
2897	59810	2105
2898	59832	2084
2899	59855	2063
2900	59878	2043
2901	59900	2022
2902	59920	2002
2903	59940	1981
2904	59960	1960
2905	59979	1940
2906	60001	1919
2907	60021	1898
2908	60039	1878
2909	60060	1857
2910	60079	1836
2911	60098	1816
2912	60121	1795
2913	60140	1774
2914	60162	1754
2915	60187	1733
2916	60209	1713
2917	60229	1692
2918	60248	1671
2919	60271	1651
2920	60290	1630
2921	60309	1609
2922	60328	1589
2923	60349	1568
2924	60370	1547
2925	60388	1527
2926	60411	1506
2927	60431	1486
2928	60452	1465
2929	60472	1444
2930	60491	1424
2931	60510	1403
2932	60531	1382
2933	60551	1362
2934	60573	1341
2935	60594	1320
2936	60614	1300
2937	60635	1279
2938	60655	1258
2939	60676	1238
2940	60696	1217
2941	60716	1196
2942	60737	1176
2943	60758	1155
2944	60777	1135
2945	60796	1114
2946	60818	1093
2947	60837	1073
2948	60857	1052
2949	60877	1031
2950	60897	1011
2951	60919	990
2952	60939	969
2953	60961	949
2954	60983	928
2955	61005	908
2956	61025	887
2957	61046	866
2958	61067	846
2959	61087	825
2960	61108	804
2961	61128	784
2962	61149	763
2963	61169	742
2964	61189	722
2965	61210	701
2966	61231	681
2967	61253	660
2968	61274	639
2969	61294	619
2970	61315	598
2971	61336	577
2972	61355	557
2973	61375	536
2974	61394	515
2975	61415	495
2976	61434	474
2977	61454	453
2978	61473	433
2979	61493	412
2980	61513	392
2981	61533	371
2982	61551	350
2983	61571	330
2984	61592	309
2985	61613	288
2986	61634	268
2987	61655	247
2988	61675	226
2989	61696	206
2990	61715	185
2991	61734	165
2992	61757	144
2993	61777	123
2994	61797	103
2995	61816	82
2996	61836	61
2997	61855	41
2998	61875	20
2999	61895	0
