iter	Passed	Remaining
1664	30250	24254
1665	30267	24235
1666	30284	24216
1667	30301	24197
1668	30318	24178
1669	30336	24160
1670	30353	24141
1671	30371	24123
1672	30389	24104
1673	30407	24086
1674	30424	24067
1675	30441	24047
1676	30457	24028
1677	30476	24010
1678	30493	23991
1679	30510	23972
1680	30529	23955
1681	30547	23936
1682	30565	23918
1683	30583	23900
1684	30601	23882
1685	30619	23863
1686	30636	23844
1687	30654	23825
1688	30672	23807
1689	30689	23788
1690	30706	23769
1691	30723	23751
1692	30741	23732
1693	30758	23713
1694	30777	23695
1695	30794	23677
1696	30811	23658
1697	30829	23639
1698	30847	23621
1699	30865	23602
1700	30882	23584
1701	30899	23564
1702	30916	23545
1703	30933	23526
1704	30950	23507
1705	30967	23488
1706	30984	23470
1707	31001	23450
1708	31018	23431
1709	31035	23412
1710	31052	23393
1711	31070	23375
1712	31087	23356
1713	31104	23337
1714	31121	23318
1715	31139	23300
1716	31157	23281
1717	31174	23262
1718	31191	23244
1719	31209	23225
1720	31227	23207
1721	31245	23188
1722	31262	23170
1723	31280	23152
1724	31298	23133
1725	31316	23115
1726	31334	23096
1727	31350	23077
1728	31368	23059
1729	31385	23040
1730	31404	23022
1731	31421	23003
1732	31438	22984
1733	31456	22966
1734	31473	22947
1735	31491	22929
1736	31509	22910
1737	31528	22893
1738	31545	22874
1739	31562	22855
1740	31582	22838
1741	31599	22820
1742	31617	22801
1743	31635	22783
1744	31652	22764
1745	31668	22745
1746	31687	22727
1747	31705	22708
1748	31724	22691
1749	31742	22673
1750	31761	22655
1751	31779	22637
1752	31799	22620
1753	31821	22605
1754	31843	22589
1755	31863	22573
1756	31884	22557
1757	31904	22540
1758	31927	22525
1759	31950	22510
1760	31971	22494
1761	31995	22480
1762	32016	22464
1763	32050	22457
1764	32096	22458
1765	32124	22446
1766	32146	22431
1767	32166	22414
1768	32187	22398
1769	32207	22381
1770	32225	22363
1771	32243	22344
1772	32262	22326
1773	32283	22311
1774	32305	22295
1775	32325	22278
1776	32346	22262
1777	32366	22245
1778	32386	22228
1779	32407	22212
1780	32428	22195
1781	32452	22181
1782	32470	22163
1783	32492	22147
1784	32511	22129
1785	32531	22112
1786	32551	22095
1787	32571	22078
1788	32591	22061
1789	32612	22045
1790	32633	22028
1791	32653	22011
1792	32671	21993
1793	32689	21974
1794	32706	21956
1795	32724	21937
1796	32742	21919
1797	32760	21900
1798	32778	21882
1799	32795	21863
1800	32813	21845
1801	32831	21826
1802	32850	21809
1803	32869	21791
1804	32888	21773
1805	32906	21755
1806	32925	21737
1807	32943	21719
1808	32962	21701
1809	32980	21683
1810	32999	21665
1811	33018	21647
1812	33036	21629
1813	33055	21611
1814	33075	21594
1815	33093	21576
1816	33113	21559
1817	33135	21543
1818	33156	21526
1819	33176	21510
1820	33196	21493
1821	33217	21476
1822	33238	21460
1823	33260	21444
1824	33281	21427
1825	33300	21410
1826	33322	21393
1827	33342	21377
1828	33362	21360
1829	33382	21343
1830	33402	21325
1831	33423	21309
1832	33440	21290
1833	33458	21272
1834	33476	21253
1835	33495	21235
1836	33512	21216
1837	33531	21198
1838	33549	21180
1839	33568	21162
1840	33586	21144
1841	33607	21127
1842	33627	21110
1843	33647	21093
1844	33669	21077
1845	33689	21060
1846	33711	21044
1847	33731	21027
1848	33749	21008
1849	33766	20989
1850	33783	20971
1851	33801	20952
1852	33822	20936
1853	33844	20919
1854	33864	20902
1855	33884	20885
1856	33904	20868
1857	33922	20850
1858	33942	20832
1859	33962	20815
1860	33980	20797
1861	33999	20779
1862	34018	20761
1863	34038	20744
1864	34059	20727
1865	34079	20710
1866	34102	20695
1867	34123	20678
1868	34145	20662
1869	34164	20644
1870	34183	20626
1871	34202	20609
1872	34221	20591
1873	34239	20572
1874	34258	20555
1875	34276	20536
1876	34294	20518
1877	34310	20498
1878	34329	20480
1879	34347	20462
1880	34365	20444
1881	34384	20425
1882	34402	20407
1883	34419	20388
1884	34437	20370
1885	34455	20351
1886	34474	20334
1887	34493	20315
1888	34513	20298
1889	34533	20281
1890	34555	20265
1891	34577	20249
1892	34599	20233
1893	34622	20217
1894	34642	20200
1895	34663	20183
1896	34684	20166
1897	34704	20149
1898	34724	20132
1899	34743	20114
1900	34764	20098
1901	34785	20081
1902	34805	20064
1903	34827	20047
1904	34848	20030
1905	34871	20015
1906	34892	19998
1907	34914	19982
1908	34936	19966
1909	34959	19950
1910	34984	19936
1911	35004	19919
1912	35030	19904
1913	35052	19888
1914	35085	19878
1915	35119	19868
1916	35139	19851
1917	35163	19836
1918	35181	19818
1919	35203	19802
1920	35221	19783
1921	35239	19764
1922	35258	19747
1923	35277	19729
1924	35297	19711
1925	35321	19696
1926	35342	19679
1927	35361	19661
1928	35383	19645
1929	35403	19627
1930	35423	19610
1931	35441	19592
1932	35461	19574
1933	35481	19556
1934	35504	19540
1935	35526	19525
1936	35549	19508
1937	35569	19491
1938	35592	19475
1939	35613	19459
1940	35635	19442
1941	35655	19424
1942	35678	19409
1943	35701	19393
1944	35719	19374
1945	35738	19356
1946	35756	19338
1947	35775	19319
1948	35792	19301
1949	35810	19282
1950	35828	19264
1951	35845	19245
1952	35863	19226
1953	35880	19207
1954	35898	19188
1955	35916	19169
1956	35934	19151
1957	35951	19132
1958	35968	19113
1959	35985	19094
1960	36002	19075
1961	36019	19056
1962	36037	19037
1963	36055	19019
1964	36073	19000
1965	36090	18981
1966	36108	18963
1967	36127	18945
1968	36146	18926
1969	36163	18908
1970	36181	18889
1971	36200	18871
1972	36219	18853
1973	36240	18836
1974	36265	18821
1975	36287	18804
1976	36311	18789
1977	36330	18771
1978	36352	18754
1979	36370	18736
1980	36386	18716
1981	36404	18698
1982	36422	18679
1983	36438	18660
1984	36457	18641
1985	36474	18622
1986	36492	18604
1987	36509	18585
1988	36528	18567
1989	36545	18548
1990	36563	18529
1991	36582	18511
1992	36600	18493
1993	36618	18474
1994	36637	18456
1995	36655	18437
1996	36673	18419
1997	36690	18400
1998	36709	18382
1999	36728	18364
2000	36746	18345
2001	36765	18327
2002	36783	18309
2003	36801	18290
2004	36819	18272
2005	36837	18253
2006	36855	18235
2007	36873	18216
2008	36891	18197
2009	36909	18179
2010	36927	18160
2011	36945	18142
2012	36964	18124
2013	36982	18105
2014	37000	18087
2015	37018	18068
2016	37037	18050
2017	37056	18032
2018	37074	18013
2019	37093	17995
2020	37110	17976
2021	37128	17958
2022	37146	17939
2023	37164	17921
2024	37183	17903
2025	37201	17884
2026	37219	17865
2027	37237	17847
2028	37255	17828
2029	37273	17810
2030	37292	17792
2031	37310	17773
2032	37328	17755
2033	37347	17737
2034	37365	17718
2035	37384	17700
2036	37401	17681
2037	37420	17663
2038	37438	17645
2039	37458	17627
2040	37476	17608
2041	37494	17590
2042	37513	17572
2043	37532	17554
2044	37550	17535
2045	37567	17516
2046	37586	17498
2047	37604	17480
2048	37621	17461
2049	37638	17442
2050	37657	17424
2051	37675	17405
2052	37694	17387
2053	37712	17369
2054	37730	17350
2055	37748	17331
2056	37766	17313
2057	37785	17295
2058	37803	17276
2059	37822	17258
2060	37840	17240
2061	37858	17221
2062	37876	17203
2063	37895	17185
2064	37913	17166
2065	37932	17148
2066	37949	17129
2067	37967	17111
2068	37986	17092
2069	38004	17074
2070	38022	17056
2071	38039	17037
2072	38058	17018
2073	38076	17000
2074	38094	16982
2075	38112	16963
2076	38130	16945
2077	38148	16926
2078	38165	16907
2079	38184	16889
2080	38202	16870
2081	38220	16852
2082	38239	16834
2083	38256	16815
2084	38275	16797
2085	38293	16778
2086	38311	16760
2087	38330	16741
2088	38349	16723
2089	38367	16705
2090	38385	16686
2091	38402	16668
2092	38421	16649
2093	38439	16631
2094	38457	16612
2095	38475	16594
2096	38493	16575
2097	38512	16557
2098	38530	16539
2099	38549	16521
2100	38567	16502
2101	38587	16484
2102	38605	16466
2103	38623	16447
2104	38641	16429
2105	38659	16410
2106	38677	16392
2107	38695	16373
2108	38715	16356
2109	38741	16341
2110	38761	16323
2111	38778	16304
2112	38796	16286
2113	38816	16268
2114	38833	16249
2115	38852	16231
2116	38871	16213
2117	38890	16195
2118	38907	16176
2119	38924	16157
2120	38942	16138
2121	38960	16120
2122	38978	16101
2123	38995	16083
2124	39014	16064
2125	39032	16046
2126	39049	16027
2127	39068	16009
2128	39086	15990
2129	39104	15972
2130	39122	15953
2131	39140	15935
2132	39158	15916
2133	39176	15898
2134	39195	15880
2135	39214	15862
2136	39232	15843
2137	39250	15825
2138	39268	15806
2139	39287	15788
2140	39305	15770
2141	39323	15751
2142	39341	15732
2143	39358	15714
2144	39377	15695
2145	39395	15677
2146	39413	15659
2147	39431	15640
2148	39450	15622
2149	39468	15603
2150	39487	15585
2151	39505	15567
2152	39522	15548
2153	39541	15530
2154	39559	15511
2155	39578	15493
2156	39596	15475
2157	39613	15456
2158	39631	15437
2159	39650	15419
2160	39668	15401
2161	39687	15382
2162	39704	15364
2163	39722	15345
2164	39741	15327
2165	39758	15308
2166	39777	15290
2167	39795	15272
2168	39814	15253
2169	39832	15235
2170	39851	15217
2171	39869	15198
2172	39888	15180
2173	39906	15162
2174	39924	15143
2175	39942	15125
2176	39961	15106
2177	39978	15088
2178	39997	15070
2179	40015	15051
2180	40034	15033
2181	40052	15015
2182	40070	14996
2183	40089	14978
2184	40107	14959
2185	40124	14941
2186	40142	14922
2187	40160	14904
2188	40179	14885
2189	40198	14867
2190	40215	14849
2191	40234	14830
2192	40251	14812
2193	40270	14794
2194	40288	14775
2195	40306	14756
2196	40323	14738
2197	40342	14720
2198	40360	14701
2199	40378	14683
2200	40397	14664
2201	40415	14646
2202	40434	14628
2203	40452	14609
2204	40470	14591
2205	40488	14572
2206	40506	14554
2207	40525	14536
2208	40543	14517
2209	40563	14500
2210	40581	14481
2211	40600	14463
2212	40617	14444
2213	40635	14426
2214	40654	14407
2215	40672	14389
2216	40691	14371
2217	40709	14352
2218	40728	14334
2219	40745	14316
2220	40763	14297
2221	40782	14279
2222	40801	14261
2223	40820	14243
2224	40838	14224
2225	40857	14206
2226	40875	14187
2227	40893	14169
2228	40911	14151
2229	40929	14132
2230	40948	14114
2231	40967	14096
2232	40986	14078
2233	41011	14061
2234	41034	14045
2235	41063	14030
2236	41093	14016
2237	41112	13998
2238	41131	13979
2239	41149	13961
2240	41169	13943
2241	41188	13925
2242	41207	13907
2243	41224	13888
2244	41242	13870
2245	41260	13851
2246	41278	13833
2247	41298	13815
2248	41317	13796
2249	41335	13778
2250	41352	13759
2251	41370	13741
2252	41388	13722
2253	41407	13704
2254	41426	13686
2255	41444	13667
2256	41463	13649
2257	41482	13631
2258	41500	13613
2259	41518	13594
2260	41536	13576
2261	41555	13557
2262	41573	13539
2263	41592	13521
2264	41611	13503
2265	41631	13485
2266	41649	13466
2267	41667	13448
2268	41685	13429
2269	41704	13411
2270	41722	13393
2271	41740	13374
2272	41758	13356
2273	41775	13337
2274	41794	13319
2275	41812	13300
2276	41840	13285
2277	41859	13267
2278	41879	13249
2279	41897	13230
2280	41916	13212
2281	41934	13194
2282	41953	13175
2283	41970	13157
2284	41989	13138
2285	42007	13120
2286	42025	13101
2287	42042	13083
2288	42060	13064
2289	42079	13046
2290	42099	13028
2291	42116	13009
2292	42134	12991
2293	42153	12972
2294	42170	12954
2295	42188	12935
2296	42207	12917
2297	42225	12899
2298	42243	12880
2299	42262	12862
2300	42281	12844
2301	42298	12825
2302	42317	12807
2303	42335	12788
2304	42353	12770
2305	42372	12752
2306	42391	12733
2307	42410	12715
2308	42427	12697
2309	42446	12678
2310	42464	12660
2311	42483	12642
2312	42502	12623
2313	42520	12605
2314	42539	12587
2315	42557	12568
2316	42575	12550
2317	42594	12532
2318	42612	12513
2319	42630	12495
2320	42648	12476
2321	42667	12458
2322	42685	12439
2323	42704	12421
2324	42723	12403
2325	42741	12385
2326	42759	12366
2327	42777	12348
2328	42796	12330
2329	42815	12311
2330	42833	12293
2331	42852	12274
2332	42870	12256
2333	42888	12238
2334	42905	12219
2335	42924	12201
2336	42941	12182
2337	42960	12164
2338	42978	12145
2339	42996	12127
2340	43015	12109
2341	43033	12090
2342	43051	12072
2343	43070	12053
2344	43088	12035
2345	43107	12017
2346	43125	11998
2347	43142	11980
2348	43161	11961
2349	43179	11943
2350	43198	11925
2351	43216	11906
2352	43235	11888
2353	43253	11869
2354	43270	11851
2355	43289	11832
2356	43307	11814
2357	43327	11796
2358	43344	11777
2359	43363	11759
2360	43381	11741
2361	43400	11722
2362	43419	11704
2363	43437	11686
2364	43456	11667
2365	43475	11649
2366	43493	11631
2367	43510	11612
2368	43527	11593
2369	43545	11575
2370	43563	11556
2371	43581	11538
2372	43599	11519
2373	43617	11501
2374	43634	11482
2375	43652	11464
2376	43671	11446
2377	43689	11427
2378	43708	11409
2379	43725	11390
2380	43743	11372
2381	43761	11353
2382	43780	11335
2383	43798	11317
2384	43817	11298
2385	43833	11279
2386	43852	11261
2387	43871	11243
2388	43889	11224
2389	43907	11206
2390	43926	11188
2391	43944	11169
2392	43962	11151
2393	43980	11132
2394	43999	11114
2395	44017	11096
2396	44034	11077
2397	44053	11059
2398	44073	11041
2399	44091	11022
2400	44110	11004
2401	44128	10986
2402	44145	10967
2403	44163	10949
2404	44182	10930
2405	44200	10912
2406	44218	10893
2407	44236	10875
2408	44253	10856
2409	44272	10838
2410	44291	10820
2411	44310	10801
2412	44327	10783
2413	44345	10764
2414	44363	10746
2415	44381	10727
2416	44398	10709
2417	44416	10690
2418	44434	10672
2419	44452	10653
2420	44470	10635
2421	44488	10617
2422	44506	10598
2423	44524	10580
2424	44542	10561
2425	44560	10543
2426	44579	10524
2427	44598	10506
2428	44615	10488
2429	44634	10469
2430	44651	10451
2431	44670	10432
2432	44689	10414
2433	44708	10396
2434	44726	10378
2435	44744	10359
2436	44762	10341
2437	44780	10322
2438	44799	10304
2439	44817	10285
2440	44834	10267
2441	44853	10249
2442	44870	10230
2443	44888	10211
2444	44906	10193
2445	44924	10175
2446	44943	10156
2447	44961	10138
2448	44979	10119
2449	44997	10101
2450	45015	10083
2451	45033	10064
2452	45051	10046
2453	45070	10027
2454	45087	10009
2455	45106	9990
2456	45124	9972
2457	45143	9954
2458	45161	9935
2459	45179	9917
2460	45197	9898
2461	45215	9880
2462	45233	9862
2463	45251	9843
2464	45270	9825
2465	45289	9807
2466	45307	9788
2467	45324	9770
2468	45343	9751
2469	45361	9733
2470	45379	9715
2471	45397	9696
2472	45414	9677
2473	45432	9659
2474	45450	9640
2475	45469	9622
2476	45488	9604
2477	45506	9586
2478	45524	9567
2479	45541	9549
2480	45559	9530
2481	45577	9512
2482	45596	9493
2483	45613	9475
2484	45631	9456
2485	45650	9438
2486	45669	9420
2487	45686	9401
2488	45703	9383
2489	45719	9364
2490	45736	9345
2491	45755	9327
2492	45772	9308
2493	45790	9290
2494	45807	9271
2495	45825	9253
2496	45841	9234
2497	45859	9215
2498	45877	9197
2499	45894	9178
2500	45911	9160
2501	45929	9141
2502	45947	9123
2503	45965	9104
2504	45982	9086
2505	46000	9067
2506	46017	9049
2507	46034	9030
2508	46052	9012
2509	46070	8993
2510	46087	8975
2511	46106	8956
2512	46123	8938
2513	46140	8919
2514	46158	8901
2515	46175	8882
2516	46194	8864
2517	46212	8845
2518	46230	8827
2519	46248	8809
2520	46266	8790
2521	46284	8772
2522	46302	8754
2523	46319	8735
2524	46336	8716
2525	46354	8698
2526	46372	8679
2527	46389	8661
2528	46408	8643
2529	46425	8624
2530	46443	8606
2531	46460	8587
2532	46477	8568
2533	46495	8550
2534	46512	8531
2535	46530	8513
2536	46548	8495
2537	46566	8476
2538	46583	8458
2539	46602	8439
2540	46623	8421
2541	46640	8403
2542	46657	8384
2543	46674	8366
2544	46690	8347
2545	46708	8328
2546	46726	8310
2547	46743	8291
2548	46759	8273
2549	46776	8254
2550	46793	8236
2551	46811	8217
2552	46829	8199
2553	46848	8181
2554	46866	8162
2555	46883	8144
2556	46900	8125
2557	46918	8107
2558	46935	8088
2559	46953	8070
2560	46970	8051
2561	46988	8033
2562	47007	8014
2563	47024	7996
2564	47042	7977
2565	47059	7959
2566	47076	7940
2567	47093	7922
2568	47111	7903
2569	47127	7885
2570	47144	7866
2571	47163	7848
2572	47180	7829
2573	47198	7811
2574	47215	7792
2575	47232	7774
2576	47249	7755
2577	47268	7737
2578	47285	7718
2579	47303	7700
2580	47321	7682
2581	47338	7663
2582	47356	7645
2583	47373	7626
2584	47390	7608
2585	47408	7589
2586	47426	7571
2587	47445	7553
2588	47463	7534
2589	47480	7516
2590	47498	7497
2591	47517	7479
2592	47534	7461
2593	47551	7442
2594	47569	7424
2595	47587	7405
2596	47604	7387
2597	47623	7368
2598	47641	7350
2599	47658	7332
2600	47676	7313
2601	47693	7295
2602	47712	7276
2603	47730	7258
2604	47747	7240
2605	47766	7221
2606	47783	7203
2607	47801	7184
2608	47820	7166
2609	47836	7148
2610	47854	7129
2611	47871	7111
2612	47889	7092
2613	47907	7074
2614	47925	7055
2615	47943	7037
2616	47961	7019
2617	47978	7000
2618	47996	6982
2619	48015	6964
2620	48032	6945
2621	48048	6926
2622	48066	6908
2623	48083	6890
2624	48101	6871
2625	48119	6853
2626	48136	6834
2627	48152	6816
2628	48170	6797
2629	48188	6779
2630	48206	6761
2631	48224	6742
2632	48242	6724
2633	48260	6705
2634	48277	6687
2635	48295	6669
2636	48314	6650
2637	48332	6632
2638	48349	6613
2639	48366	6595
2640	48384	6577
2641	48402	6558
2642	48420	6540
2643	48438	6521
2644	48456	6503
2645	48475	6485
2646	48492	6466
2647	48511	6448
2648	48528	6430
2649	48545	6411
2650	48563	6393
2651	48580	6374
2652	48598	6356
2653	48617	6338
2654	48635	6319
2655	48652	6301
2656	48668	6282
2657	48686	6264
2658	48704	6246
2659	48723	6227
2660	48740	6209
2661	48757	6190
2662	48774	6172
2663	48792	6154
2664	48811	6135
2665	48828	6117
2666	48845	6098
2667	48863	6080
2668	48881	6062
2669	48898	6043
2670	48915	6025
2671	48933	6006
2672	48951	5988
2673	48969	5970
2674	48985	5951
2675	49003	5933
2676	49020	5914
2677	49038	5896
2678	49055	5877
2679	49072	5859
2680	49090	5841
2681	49107	5822
2682	49126	5804
2683	49142	5785
2684	49160	5767
2685	49177	5748
2686	49194	5730
2687	49213	5712
2688	49231	5693
2689	49248	5675
2690	49266	5657
2691	49284	5638
2692	49301	5620
2693	49318	5601
2694	49334	5583
2695	49352	5564
2696	49370	5546
2697	49388	5528
2698	49405	5509
2699	49423	5491
2700	49440	5473
2701	49458	5454
2702	49475	5436
2703	49492	5417
2704	49511	5399
2705	49529	5381
2706	49546	5362
2707	49564	5344
2708	49582	5326
2709	49599	5307
2710	49617	5289
2711	49635	5271
2712	49652	5252
2713	49670	5234
2714	49687	5215
2715	49705	5197
2716	49722	5179
2717	49739	5160
2718	49757	5142
2719	49774	5123
2720	49791	5105
2721	49811	5087
2722	49829	5068
2723	49847	5050
2724	49864	5032
2725	49881	5013
2726	49898	4995
2727	49916	4976
2728	49934	4958
2729	49951	4940
2730	49969	4921
2731	49986	4903
2732	50004	4885
2733	50022	4866
2734	50040	4848
2735	50058	4830
2736	50077	4811
2737	50093	4793
2738	50111	4775
2739	50130	4756
2740	50148	4738
2741	50166	4720
2742	50184	4701
2743	50201	4683
2744	50218	4665
2745	50236	4646
2746	50254	4628
2747	50271	4610
2748	50288	4591
2749	50305	4573
2750	50324	4555
2751	50342	4536
2752	50359	4518
2753	50377	4499
2754	50395	4481
2755	50412	4463
2756	50430	4444
2757	50448	4426
2758	50466	4408
2759	50483	4389
2760	50501	4371
2761	50519	4353
2762	50537	4334
2763	50555	4316
2764	50572	4298
2765	50590	4279
2766	50607	4261
2767	50624	4243
2768	50642	4224
2769	50659	4206
2770	50677	4188
2771	50694	4169
2772	50711	4151
2773	50728	4132
2774	50745	4114
2775	50763	4096
2776	50781	4077
2777	50799	4059
2778	50815	4041
2779	50832	4022
2780	50850	4004
2781	50867	3986
2782	50885	3967
2783	50902	3949
2784	50919	3930
2785	50937	3912
2786	50955	3894
2787	50972	3875
2788	50990	3857
2789	51008	3839
2790	51027	3821
2791	51044	3802
2792	51062	3784
2793	51080	3766
2794	51097	3747
2795	51114	3729
2796	51131	3710
2797	51148	3692
2798	51166	3674
2799	51184	3656
2800	51202	3637
2801	51218	3619
2802	51237	3601
2803	51254	3582
2804	51272	3564
2805	51289	3546
2806	51307	3527
2807	51325	3509
2808	51344	3491
2809	51362	3472
2810	51379	3454
2811	51398	3436
2812	51416	3418
2813	51433	3399
2814	51450	3381
2815	51468	3362
2816	51485	3344
2817	51502	3326
2818	51520	3307
2819	51538	3289
2820	51555	3271
2821	51573	3253
2822	51590	3234
2823	51609	3216
2824	51626	3198
2825	51644	3179
2826	51662	3161
2827	51679	3143
2828	51698	3124
2829	51714	3106
2830	51732	3088
2831	51749	3069
2832	51766	3051
2833	51784	3033
2834	51801	3014
2835	51819	2996
2836	51836	2978
2837	51853	2959
2838	51871	2941
2839	51888	2923
2840	51906	2905
2841	51924	2886
2842	51942	2868
2843	51959	2850
2844	51977	2831
2845	51995	2813
2846	52011	2795
2847	52028	2776
2848	52047	2758
2849	52065	2740
2850	52082	2721
2851	52099	2703
2852	52117	2685
2853	52135	2667
2854	52152	2648
2855	52171	2630
2856	52188	2612
2857	52205	2593
2858	52222	2575
2859	52241	2557
2860	52259	2539
2861	52277	2520
2862	52296	2502
2863	52312	2484
2864	52330	2465
2865	52348	2447
2866	52366	2429
2867	52382	2410
2868	52401	2392
2869	52418	2374
2870	52436	2356
2871	52454	2337
2872	52472	2319
2873	52490	2301
2874	52508	2282
2875	52525	2264
2876	52544	2246
2877	52561	2228
2878	52578	2209
2879	52597	2191
2880	52615	2173
2881	52632	2154
2882	52650	2136
2883	52667	2118
2884	52685	2100
2885	52702	2081
2886	52719	2063
2887	52737	2045
2888	52755	2026
2889	52773	2008
2890	52790	1990
2891	52807	1972
2892	52824	1953
2893	52842	1935
2894	52860	1917
2895	52877	1898
2896	52895	1880
2897	52914	1862
2898	52931	1844
2899	52950	1825
2900	52966	1807
2901	52983	1789
2902	53001	1770
2903	53018	1752
2904	53035	1734
2905	53053	1716
2906	53071	1697
2907	53088	1679
2908	53107	1661
2909	53124	1643
2910	53140	1624
2911	53158	1606
2912	53175	1588
2913	53193	1569
2914	53211	1551
2915	53228	1533
2916	53246	1515
2917	53264	1496
2918	53281	1478
2919	53298	1460
2920	53315	1441
2921	53333	1423
2922	53351	1405
2923	53369	1387
2924	53387	1368
2925	53404	1350
2926	53421	1332
2927	53438	1314
2928	53454	1295
2929	53473	1277
2930	53490	1259
2931	53508	1240
2932	53525	1222
2933	53544	1204
2934	53561	1186
2935	53578	1167
2936	53595	1149
2937	53613	1131
2938	53630	1113
2939	53647	1094
2940	53665	1076
2941	53683	1058
2942	53700	1040
2943	53718	1021
2944	53734	1003
2945	53752	985
2946	53770	967
2947	53788	948
2948	53805	930
2949	53822	912
2950	53840	893
2951	53858	875
2952	53876	857
2953	53893	839
2954	53911	820
2955	53929	802
2956	53947	784
2957	53965	766
2958	53983	748
2959	54000	729
2960	54017	711
2961	54035	693
2962	54054	674
2963	54072	656
2964	54089	638
2965	54106	620
2966	54124	601
2967	54141	583
2968	54159	565
2969	54176	547
2970	54193	528
2971	54211	510
2972	54229	492
2973	54248	474
2974	54266	456
2975	54285	437
2976	54302	419
2977	54320	401
2978	54336	383
2979	54355	364
2980	54372	346
2981	54389	328
2982	54407	310
2983	54424	291
2984	54442	273
2985	54460	255
2986	54478	237
2987	54495	218
2988	54511	200
2989	54529	182
2990	54545	164
2991	54563	145
2992	54581	127
2993	54598	109
2994	54614	91
2995	54632	72
2996	54649	54
2997	54666	36
2998	54685	18
2999	54702	0
